"FullName","Name","Extension","Length","LastWriteTime"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\esparse","esparse","","393","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\esparse.cmd","esparse.cmd",".cmd","327","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\esparse.ps1","esparse.ps1",".ps1","813","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\esvalidate","esvalidate","","399","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\esvalidate.cmd","esvalidate.cmd",".cmd","330","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\esvalidate.ps1","esvalidate.ps1",".ps1","825","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\import-local-fixture","import-local-fixture","","405","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\import-local-fixture.cmd","import-local-fixture.cmd",".cmd","333","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\import-local-fixture.ps1","import-local-fixture.ps1",".ps1","837","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\jest","jest","","381","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\jest.cmd","jest.cmd",".cmd","321","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\jest.ps1","jest.ps1",".ps1","789","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\js-yaml","js-yaml","","393","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\js-yaml.cmd","js-yaml.cmd",".cmd","327","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\js-yaml.ps1","js-yaml.ps1",".ps1","813","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\jsesc","jsesc","","379","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\jsesc.cmd","jsesc.cmd",".cmd","320","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\jsesc.ps1","jsesc.ps1",".ps1","785","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\json5","json5","","381","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\json5.cmd","json5.cmd",".cmd","321","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\json5.ps1","json5.ps1",".ps1","789","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\mime","mime","","371","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\mime.cmd","mime.cmd",".cmd","316","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\mime.ps1","mime.ps1",".ps1","769","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\node-which","node-which","","389","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\node-which.cmd","node-which.cmd",".cmd","325","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\node-which.ps1","node-which.ps1",".ps1","805","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\nodemon","nodemon","","393","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\nodemon.cmd","nodemon.cmd",".cmd","327","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\nodemon.ps1","nodemon.ps1",".ps1","813","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\nodetouch","nodetouch","","393","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\nodetouch.cmd","nodetouch.cmd",".cmd","327","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\nodetouch.ps1","nodetouch.ps1",".ps1","813","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\parser","parser","","415","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\parser.cmd","parser.cmd",".cmd","338","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\parser.ps1","parser.ps1",".ps1","857","9/6/2026 12:04:02 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\prebuild-install","prebuild-install","","395","9/6/2026 5:41:36 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\prebuild-install.cmd","prebuild-install.cmd",".cmd","328","9/6/2026 5:41:36 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\prebuild-install.ps1","prebuild-install.ps1",".ps1","817","9/6/2026 5:41:36 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\prettier","prettier","","397","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\prettier.cmd","prettier.cmd",".cmd","329","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\prettier.ps1","prettier.ps1",".ps1","821","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\rc","rc","","367","9/6/2026 5:41:36 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\rc.cmd","rc.cmd",".cmd","314","9/6/2026 5:41:36 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\rc.ps1","rc.ps1",".ps1","761","9/6/2026 5:41:36 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\resolve","resolve","","387","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\resolve.cmd","resolve.cmd",".cmd","324","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\resolve.ps1","resolve.ps1",".ps1","801","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\rimraf","rimraf","","375","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\rimraf.cmd","rimraf.cmd",".cmd","318","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\rimraf.ps1","rimraf.ps1",".ps1","777","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\semver","semver","","389","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\semver.cmd","semver.cmd",".cmd","325","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\semver.ps1","semver.ps1",".ps1","805","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\update-browserslist-db","update-browserslist-db","","407","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\update-browserslist-db.cmd","update-browserslist-db.cmd",".cmd","334","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\update-browserslist-db.ps1","update-browserslist-db.ps1",".ps1","841","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\uuid","uuid","","385","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\uuid.cmd","uuid.cmd",".cmd","323","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\uuid.ps1","uuid.ps1",".ps1","797","9/6/2026 3:43:11 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\code-frame\LICENSE","LICENSE","","1106","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\code-frame\package.json","package.json",".json","907","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\code-frame\README.md","README.md",".md","334","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\code-frame\lib\index.js","index.js",".js","7193","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\code-frame\lib\index.js.map","index.js.map",".map","25092","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\corejs2-built-ins.js","corejs2-built-ins.js",".js","132","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\corejs3-shipped-proposals.js","corejs3-shipped-proposals.js",".js","160","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\LICENSE","LICENSE","","1106","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\native-modules.js","native-modules.js",".js","136","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\overlapping-plugins.js","overlapping-plugins.js",".js","141","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\package.json","package.json",".json","1192","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\plugin-bugfixes.js","plugin-bugfixes.js",".js","137","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\plugins.js","plugins.js",".js","129","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\README.md","README.md",".md","307","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\data\corejs2-built-ins.json","corejs2-built-ins.json",".json","41279","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\data\corejs3-shipped-proposals.json","corejs3-shipped-proposals.json",".json","88","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\data\native-modules.json","native-modules.json",".json","316","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\data\overlapping-plugins.json","overlapping-plugins.json",".json","1293","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\data\plugin-bugfixes.json","plugin-bugfixes.json",".json","4733","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\compat-data\data\plugins.json","plugins.json",".json","17058","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\LICENSE","LICENSE","","1106","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\package.json","package.json",".json","2744","9/6/2026 12:03:57 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\README.md","README.md",".md","401","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\index.js","index.js",".js","5853","9/6/2026 12:03:56 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\index.js.map","index.js.map",".map","6087","9/6/2026 12:03:56 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\parse.js","parse.js",".js","1415","9/6/2026 12:03:56 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\parse.js.map","parse.js.map",".map","3684","9/6/2026 12:03:56 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\transform-ast.js","transform-ast.js",".js","1666","9/6/2026 12:03:56 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\transform-ast.js.map","transform-ast.js.map",".map","4468","9/6/2026 12:03:56 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\transform-file-browser.js","transform-file-browser.js",".js","733","9/6/2026 12:03:56 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\transform-file-browser.js.map","transform-file-browser.js.map",".map","1550","9/6/2026 12:03:56 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\transform-file.js","transform-file.js",".js","1106","9/6/2026 12:03:56 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\transform-file.js.map","transform-file.js.map",".map","3240","9/6/2026 12:03:56 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\transform.js","transform.js",".js","1496","9/6/2026 12:03:56 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\transform.js.map","transform.js.map",".map","3991","9/6/2026 12:03:56 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\config\cache-contexts.js","cache-contexts.js",".js","67","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\config\cache-contexts.js.map","cache-contexts.js.map",".map","897","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\config\caching.js","caching.js",".js","7290","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\config\caching.js.map","caching.js.map",".map","20635","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\config\config-chain.js","config-chain.js",".js","18644","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\core\lib\config\config-chain.js.map","config-chain.js.map",".map","47322","9/6/2026 12:03:53 PM"
